PM10,NO,NO2,O3,PM25
24.541,2.28651,11.84558,86.91274,18.0
21.643,3.26644,17.15429,81.62413,16.0
30.339,2.51516,14.90061,87.51145,15.0
28.406,1.99253,13.81578,85.61553,17.0
25.508,1.73121,14.42603,81.37467,12.0
27.44,0.94727,13.21793,82.57209,14.0
27.44,2.28651,18.23768,75.43746,13.0
26.474,1.86187,11.81556,76.43531,12.0
22.609,0.81661,6.92138,77.58284,13.0
24.541,0.39188,8.40064,69.11774,17.0
13.913,0.43542,6.2405,66.78943,12.0
11.015,0.68578,6.69396,64.76047,11.0
13.913,0.68578,4.49592,73.74112,8.0
19.71,0.68578,6.69396,70.14886,11.0
26.474,2.35126,14.18846,66.30713,13.0
28.406,3.23298,18.80262,62.31573,14.0
21.643,5.48627,20.99974,66.35703,14.0
16.812,7.93549,24.20478,66.15746,13.0
16.812,6.85783,15.33796,75.78671,10.0
12.947,5.61689,14.20532,81.32478,6.0
11.981,2.93907,12.08347,88.85854,6.0
14.879,2.90642,11.34853,93.69812,12.0
18.744,4.24533,13.27297,94.79575,10.0
14.879,2.15532,9.67414,96.4422,9.0
15.846,3.52689,12.69986,88.90844,13.0
22.609,3.16767,13.66933,87.01252,13.0
20.677,5.35564,16.01893,80.37682,12.0
18.744,2.38391,12.72536,81.92349,12.0
26.474,2.67782,13.74007,75.03832,12.0
20.677,2.5472,17.60377,66.75617,12.0
19.71,6.9558,20.63052,53.58455,12.0
22.609,1.46954,10.35932,62.31573,15.0
20.677,0.88172,4.66649,76.33553,11.0
15.846,0.56591,3.59304,73.8409,13.0
17.778,0.47884,2.82045,89.54041,12.0
14.879,0.52237,3.27645,99.18629,13.0
16.812,0.42443,3.58345,96.09296,14.0
13.913,0.71826,7.05349,89.65682,9.0
10.048,2.18744,10.60325,86.91274,13.0
16.812,5.77876,20.88353,77.43316,15.0
23.575,6.46437,22.81191,82.62198,15.0
17.778,9.14153,27.75046,81.22499,9.0
11.015,5.64816,17.42456,77.1837,9.0
13.913,6.62761,13.3613,80.22714,7.0
13.913,6.30113,10.93454,85.06671,6.0
14.879,6.03994,9.03494,85.8151,7.0
16.812,5.97464,11.48741,84.06886,8.0
16.812,4.14634,11.31113,81.07531,8.0
24.541,7.22616,15.54515,82.77166,8.0
21.643,5.12579,12.99807,85.1665,10.0
25.508,5.77876,17.27659,86.31403,12.0
29.372,3.9178,16.94127,84.86714,11.0
29.372,3.16689,18.6154,82.97123,9.0
28.406,2.05685,11.79671,84.66757,10.0
28.406,1.46918,9.6136,78.23144,7.0
23.575,0.9468,6.80762,74.24004,5.0
18.744,0.55502,4.4287,74.09036,11.0
18.744,0.87041,3.74761,71.8452,8.0
17.778,0.60929,2.47713,71.24649,9.0
18.744,0.81601,2.71711,71.89509,7.0
22.609,0.52225,2.54097,72.84305,9.0
26.474,1.07713,5.13632,76.28563,14.0
47.73,1.76258,10.82099,74.83875,11.0
27.44,3.45987,15.58076,74.09036,8.0
24.541,5.48357,19.05683,72.39402,7.0
22.609,7.44199,9.57936,81.02542,10.0
28.406,6.10374,18.00149,81.97338,11.0
33.237,4.73285,18.58928,79.72822,10.0
32.271,5.64677,15.09936,79.97768,11.0
23.575,4.537,10.16973,82.82155,12.0
30.339,5.71205,16.87899,81.47445,9.0
33.237,3.55779,8.9038,83.07101,9.0
30.339,10.05322,23.48513,77.58284,11.0
30.339,7.60519,14.60279,77.98198,13.0
30.339,5.35301,13.04349,79.12951,16.0
35.17,3.26403,13.42696,78.92994,11.0
27.44,2.44802,10.81428,80.82585,11.0
27.44,2.25218,11.48007,80.62628,11.0
24.541,1.99106,9.8963,81.22499,9.0
23.575,1.33825,7.71216,81.72392,8.0
18.744,0.78337,2.76716,87.21209,7.0
19.71,0.56563,2.19246,86.28076,8.0
18.744,0.65265,5.53601,75.43746,6.0
17.778,0.78318,4.64047,72.64348,6.0
15.846,0.88107,7.0981,60.76907,8.0
11.981,0.84844,8.76493,56.02928,8.0
19.71,3.42639,19.31112,50.89035,11.0
19.71,3.49166,15.87315,58.97294,9.0
17.778,4.0464,12.04974,68.35273,11.0
25.508,4.40536,13.32476,72.79316,11.0
21.643,6.03697,14.47381,75.93639,10.0
26.474,8.02754,20.4444,79.07961,10.0
20.677,4.20957,13.52066,81.47445,9.0
25.508,6.42856,14.44709,81.12521,10.0
21.643,3.85061,10.57669,84.66757,11.0
26.474,4.17693,12.00606,85.21639,10.0
28.406,7.50543,11.07481,84.06886,10.0
25.508,6.10224,15.26037,86.41381,12.0
23.575,3.39376,11.4858,90.05596,10.0
21.643,4.37273,12.74894,90.00607,15.0
17.778,2.05584,10.77306,90.65467,15.0
20.677,1.27266,6.75845,90.4551,9.0
18.744,1.99057,9.46496,89.20779,10.0
21.643,1.17476,5.34391,91.1536,9.0
14.879,1.0116,2.62127,92.89984,8.0
14.879,1.04398,2.9836,89.00822,10.0
13.913,0.65249,1.76056,89.55704,11.0
20.677,0.71773,2.07727,90.4551,8.0
13.913,0.71773,2.18146,92.94973,8.0
16.812,0.97873,3.96926,91.00392,8.0
14.879,1.63121,4.42745,90.70457,7.0
17.778,1.72909,7.92401,87.51145,9.0
18.744,2.12058,9.98057,82.12306,8.0
22.609,4.46953,13.62007,77.13381,15.0
17.778,3.32768,9.06742,86.5136,9.0
28.406,3.75179,11.38652,86.4637,10.0
22.609,5.90499,15.22197,90.40521,12.0
17.778,4.46953,11.84885,92.75016,7.0
22.609,6.10074,13.93203,89.1579,6.0
20.677,4.60002,13.83674,88.30973,10.0
27.44,6.98159,15.02986,85.61553,7.0
22.609,4.63265,11.23407,86.5136,14.0
21.643,2.2837,10.14721,84.16865,10.0
21.643,2.64257,11.52446,81.62413,9.0
17.778,2.1532,12.3269,80.82585,8.0
19.71,1.76171,9.43683,79.87789,12.0
18.744,1.95746,9.50136,80.27703,15.0
15.846,1.50072,5.25268,86.71317,10.0
19.71,0.7393,3.30673,86.21424,10.0
20.677,0.95674,2.69581,85.41596,8.0
19.71,0.58709,1.75358,86.41381,6.0
25.508,0.58709,1.75358,86.11446,7.0
23.575,0.55448,1.49139,85.71532,12.0
31.305,0.55448,1.90766,86.4637,16.0
28.406,1.17419,3.81938,85.01682,12.0
22.609,1.2068,3.76937,88.5093,13.0
18.744,1.56558,5.0925,91.95188,8.0
14.879,1.76128,5.83314,92.25123,6.0
19.71,2.73976,10.31682,88.35962,9.0
17.778,2.21791,10.28444,84.468,8.0
19.71,2.18529,9.50189,85.66542,6.0
13.913,2.38099,7.27653,87.06241,6.0
24.541,3.09854,10.07891,86.96263,7.0
18.744,3.35947,7.7015,88.60908,7.0
22.609,2.05482,7.5685,87.71102,6.0
19.71,2.18529,6.43183,86.56349,13.0
20.677,2.805,9.90459,82.42241,9.0
15.846,2.44622,11.23523,79.87789,6.0
16.812,2.15267,7.93882,81.32478,8.0
14.879,1.66343,8.42881,80.12736,7.0
17.778,2.67453,10.93719,79.97768,5.0
11.015,1.23942,5.69668,84.31833,3.0
15.846,0.99999,3.80281,86.946,5.0
17.778,0.73912,4.48,84.9503,5.0
16.812,0.68477,1.60076,88.75876,5.0
13.913,0.48912,1.84877,85.51575,12.0
11.015,0.88042,4.57519,81.57424,10.0
20.677,2.73909,10.97682,75.38757,11.0
13.913,6.88034,18.45235,69.30068,10.0
16.812,6.52165,16.50753,73.04262,11.0
12.947,5.11949,10.75727,77.43316,7.0
15.846,4.85863,11.62504,80.12736,6.0
19.71,4.23907,10.91181,80.82585,9.0
22.609,4.82602,10.79146,80.07746,12.0
22.609,5.1521,11.95467,81.32478,12.0
21.643,5.1521,11.85072,81.97338,13.0
19.71,4.46733,12.53687,82.82155,13.0
19.71,5.38036,14.20343,79.62843,9.0
21.643,4.53254,14.93167,78.43101,9.0
23.575,3.26082,9.70907,81.22499,13.0
22.609,1.79345,7.64508,85.86499,17.0
21.643,1.66302,6.44175,87.26198,6.0
17.778,1.5652,8.04704,86.16435,7.0
17.778,1.1739,7.39963,86.06456,9.0
20.677,0.61956,4.03963,88.70887,9.0
15.846,0.91284,3.1751,88.40951,13.0
16.812,0.86937,3.24175,87.67775,9.0
11.981,0.71723,1.44758,88.30973,7.0
12.947,0.55422,1.85347,86.31403,8.0
13.913,0.45642,2.10741,86.01467,7.0
10.048,1.56486,9.76528,78.83015,9.0
12.947,4.92279,17.09314,71.79531,8.0
14.879,4.30337,16.27539,71.04692,13.0
16.812,3.58614,15.34768,69.45036,11.0
13.913,3.87955,11.31076,72.99273,9.0
16.812,3.16233,11.73468,74.14026,7.0
13.913,2.80371,11.76468,78.78026,6.0
18.744,2.86891,11.19684,81.72392,10.0
19.71,2.28209,9.02945,82.22284,10.0
28.406,2.70591,10.9789,82.87144,8.0
25.508,2.4125,13.19631,81.47445,11.0
21.643,4.07516,19.06865,73.1923,8.0
18.744,2.6407,14.71789,75.8366,13.0
14.879,2.11908,13.33429,77.33338,9.0
17.778,1.04324,15.71169,74.14026,12.0
12.947,0.97804,30.21177,53.33508,8.0
17.778,1.10844,42.12453,35.87271,7.0
13.913,1.04324,33.80279,41.11142,8.0
16.812,0.84763,23.08171,50.89035,11.0
15.846,0.86918,16.06888,54.41609,10.0
7.15,0.47805,6.54655,62.86455,7.0
12.947,0.5541,3.9341,67.75402,4.0
11.981,0.35854,2.98603,72.89294,11.0
14.879,0.84745,2.86034,83.42026,9.0
22.609,1.36896,7.62436,77.13381,10.0
20.677,4.26986,16.53956,71.24649,9.0
23.575,5.86698,19.13437,70.29853,9.0
24.541,6.97519,17.43514,68.25294,13.0
21.643,6.58406,15.07105,70.44821,7.0
26.474,4.53061,12.08399,79.37897,9.0
24.541,4.85656,9.92032,79.87789,10.0
27.44,7.30113,11.37171,79.22929,7.0
29.372,5.7692,13.66864,76.68477,12.0
23.575,5.96476,9.46902,74.5394,9.0
22.609,5.7366,14.75856,71.04692,5.0
23.575,4.72618,10.53621,71.44606,6.0
24.541,3.74835,11.35957,72.39402,5.0
26.474,4.49802,11.04204,69.89939,9.0
23.575,1.89047,6.98071,70.99703,10.0
22.609,2.57495,10.50691,69.2009,8.0
21.643,2.2816,11.21669,64.81036,5.0
17.778,1.36896,7.93634,67.45466,7.0
15.846,0.68448,4.56613,67.90369,6.0
14.879,0.6083,3.08922,65.12634,6.0
14.879,0.56485,3.15584,64.7272,6.0
13.913,0.87986,2.6555,64.46111,5.0
7.15,0.71692,3.00935,71.79531,5.0
11.015,0.87986,4.94384,69.40047,2.0
10.048,1.5642,8.41921,66.40692,3.0
7.15,2.70475,13.43138,58.42412,4.0
16.812,4.49706,12.19144,61.11831,6.0
14.879,6.61524,15.02852,62.5153,7.0
13.913,3.6172,8.70382,67.90369,6.0
15.846,4.85552,11.69382,68.70197,4.0
21.643,7.26699,13.5091,67.25509,2.0
16.812,5.63762,13.14701,69.64993,5.0
14.879,6.12643,13.43767,69.2009,5.0
13.913,4.69259,12.09967,71.34628,3.0
17.778,6.84335,17.90323,69.15101,5.0
19.71,10.33021,15.67726,69.30068,5.0
18.744,4.17119,12.43107,69.30068,7.0
11.981,6.87594,14.99284,67.80391,6.0
15.846,3.64979,12.19038,62.71487,4.0
12.947,3.0958,15.43217,57.37638,8.0
11.981,1.01021,17.0178,51.33938,6.0
13.913,1.72713,17.21872,51.43917,4.0
13.913,1.0428,10.93493,55.33078,7.0
15.846,0.65161,9.7514,49.62641,17.0
11.015,0.26064,6.8136,48.89465,3.0
10.048,0.61903,6.85363,46.35013,8.0
11.015,0.45613,8.92407,41.41078,10.0
7.15,1.30322,12.09881,39.41508,10.0
13.913,2.41095,12.325,43.10712,8.0
13.913,4.23546,14.62529,48.24605,8.0
14.879,7.75415,17.1889,58.32433,5.0
12.947,3.55127,10.05635,65.45896,9.0
13.913,4.91965,9.05059,67.55445,11.0
13.913,3.02998,9.035,68.20305,11.0
18.744,3.32321,10.71816,67.55445,6.0
20.677,2.93224,8.50862,71.59574,7.0
18.744,2.47611,6.50304,74.43961,7.0
16.812,2.47611,6.76313,75.73682,10.0
12.947,2.54128,8.0157,76.13596,6.0
14.879,2.05257,9.59734,72.84305,4.0
9.082,1.75934,9.47474,72.04477,6.0
12.947,1.4987,12.26725,67.55445,9.0
20.677,1.00999,16.97,62.66498,8.0
19.71,1.30322,25.46761,53.38498,11.0
20.677,1.95483,34.35203,45.40218,12.0
12.947,0.87967,15.45321,76.03617,8.0
12.947,0.65161,16.8953,66.15746,7.0
22.609,0.78176,19.82125,53.75085,12.0
5.217,0.78176,11.08029,50.22512,8.0
4.251,0.4886,11.47777,50.04218,6.0
5.217,0.52118,8.98243,48.5953,9.0
9.082,1.46581,15.70266,32.03099,7.0
7.15,5.76551,22.27335,19.25851,3.0
4.251,2.7036,9.43425,32.23056,5.0
3.285,2.11728,6.79526,42.20906,6.0
3.285,3.25735,8.58518,43.20691,6.0
7.15,3.38764,8.17728,38.76647,6.0
10.048,4.43,11.72996,39.2654,13.0
6.184,5.14661,12.19204,41.85981,10.0
11.981,6.22154,13.61359,40.6125,10.0
7.15,5.73294,15.14322,39.2654,8.0
8.116,5.73294,14.05059,43.50626,7.0
3.285,4.65801,12.00469,44.45422,5.0
8.116,4.9186,14.20661,41.66024,6.0
7.15,3.84367,12.52491,44.50411,11.0
11.981,2.14985,9.45085,46.79917,9.0
8.116,1.53096,9.09907,45.2525,9.0
4.251,1.75897,10.83064,38.91615,8.0
3.285,1.75897,12.28746,32.87916,6.0
1.353,1.69382,10.3582,33.17851,2.0
0.386,1.1075,6.00223,44.35443,0.0
-2.512,1.08555,3.12323,46.30024,1.0
2.319,1.60662,9.19362,48.29594,7.0
8.116,1.5632,11.23774,56.77767,7.0
9.082,0.8793,3.95989,65.25939,5.0
4.251,0.7816,6.76376,59.72132,4.0
4.251,1.10726,5.84809,59.07272,4.0
3.285,1.04213,2.25308,62.36563,6.0
6.184,1.20496,2.36769,65.60864,6.0
8.116,1.1724,2.26151,73.64133,6.0
9.082,1.59576,3.27765,74.68907,5.0
11.981,2.21453,5.39928,72.04477,8.0
11.015,2.18196,5.5533,73.09251,7.0
8.116,2.76816,6.73609,68.90154,7.0
11.981,2.01913,4.65808,70.548,7.0
10.048,1.88886,5.01394,69.50025,7.0
4.251,2.05169,5.44079,73.89079,5.0
6.184,3.19152,9.72977,69.60004,4.0
11.015,2.50763,10.10188,72.59359,5.0
12.947,1.53063,11.02747,70.04907,3.0
3.285,1.49806,8.99579,67.8538,4.0
4.251,0.977,6.15191,68.65208,4.0
7.15,1.1724,6.06046,69.10111,6.0
4.251,0.81416,5.51689,70.44821,5.0
4.251,0.81416,5.56893,62.06627,5.0
11.981,0.47754,4.05651,59.13924,5.0
5.217,0.73802,3.37951,59.20577,5.0
10.048,0.94423,3.13273,59.67143,6.0
9.082,0.94423,3.18478,60.46971,5.0
8.116,0.87911,3.28462,60.5196,4.0
8.116,0.87911,3.28462,61.06842,6.0
9.082,0.94423,3.54914,67.30498,6.0
14.879,1.40006,2.22558,72.4938,4.0
11.015,1.23727,2.3711,74.5394,6.0
10.048,1.30239,3.26023,75.188,4.0
6.184,1.49774,4.88659,75.43746,4.0
3.285,1.75822,5.89258,75.98628,4.0
7.15,1.92102,5.95527,78.73037,3.0
9.082,1.79078,5.21804,80.4766,4.0
11.981,1.3675,5.08628,79.52865,2.0
11.015,1.92102,4.65398,78.58069,4.0
11.015,1.59542,5.30938,76.4852,3.0
8.116,1.46518,7.43497,70.79746,5.0
5.217,1.23727,6.1188,69.25079,3.0
5.217,1.00935,9.7475,66.10756,3.0
2.319,0.91167,7.71112,69.05122,3.0
-1.546,0.97679,9.06871,61.96649,2.0
4.251,0.78143,8.11902,60.76907,2.0
5.217,0.81399,4.37345,65.50885,5.0
2.319,0.56425,1.70324,67.98685,4.0
6.184,0.78126,2.13407,66.65638,1.0
2.319,0.35808,2.57469,67.65423,1.0
3.285,0.48829,1.85441,70.64778,4.0
3.285,0.5534,2.53552,69.99918,6.0
9.082,1.39977,6.28781,66.15746,3.0
8.116,2.96229,11.18069,63.66283,4.0
11.015,4.58993,18.36861,60.46971,6.0
12.947,4.13419,14.53798,69.00133,9.0
8.116,4.36206,15.5422,65.70842,5.0
5.217,3.87377,12.85479,69.2009,2.0
8.116,3.22272,17.54948,65.80821,5.0
8.116,2.70187,13.24599,67.15531,5.0
9.082,2.86464,19.6604,57.72562,5.0
5.217,3.38548,20.57984,54.78197,6.0
2.319,3.84122,27.79452,45.40218,8.0
3.285,7.25925,30.67533,48.49551,5.0
2.319,4.58993,19.20161,58.5239,8.0
5.217,2.11592,15.23774,61.11831,7.0
16.812,3.6459,32.05074,41.61035,7.0
10.048,4.49227,39.60358,31.2826,9.0
8.116,2.44145,25.61963,41.66024,6.0
5.217,1.00913,12.45744,56.17896,4.0
9.082,0.71616,8.01281,60.81896,6.0
6.184,0.7377,4.28448,65.92462,6.0
4.251,0.7377,4.90936,65.12634,4.0
4.251,0.55328,5.45251,65.40907,6.0
6.184,0.71601,6.92141,64.36133,6.0
5.217,0.42309,5.13139,64.66068,6.0
10.048,1.85511,11.16324,56.02928,5.0
10.048,4.26349,20.64495,45.35228,6.0
10.048,5.98842,21.38486,44.45422,8.0
9.082,4.49131,16.91087,49.04433,7.0
7.15,4.32858,10.80746,58.42412,6.0
4.251,3.0593,9.31683,61.06842,4.0
6.184,3.93803,10.72934,64.5609,6.0
7.15,3.67767,11.38893,68.65208,7.0
6.184,2.99421,14.25945,66.5067,5.0
9.082,3.48239,14.96895,68.60219,5.0
8.116,3.15694,10.20859,76.03617,6.0
8.116,3.12439,11.50825,76.43531,7.0
6.184,2.76639,9.66181,76.4852,5.0
9.082,1.82256,13.08777,73.49165,5.0
5.217,1.85511,19.91153,65.25939,3.0
6.184,2.2782,28.16732,54.83186,1.0
7.15,1.4971,15.82595,65.60864,3.0
7.15,0.84619,10.10656,70.4981,6.0
5.217,0.65092,9.72903,67.25509,9.0
5.217,0.60739,8.51327,67.8538,6.0
4.251,0.47724,8.08783,62.39889,4.0
10.048,0.84601,7.2446,57.07702,5.0
8.116,0.87855,6.98637,53.63444,4.0
4.251,1.07378,9.49956,49.99229,5.0
3.285,1.65948,11.62238,47.69723,5.0
2.319,3.02611,17.02703,43.60605,2.0
0.386,3.38403,17.15531,38.16776,2.0
-0.58,5.53159,17.09164,31.23271,6.0
3.285,8.78547,19.29004,24.29765,3.0
3.285,6.50776,15.5428,34.17636,2.0
3.285,4.45781,15.7172,41.56045,4.0
7.15,3.57927,12.68923,54.5824,6.0
5.217,4.06735,12.56585,49.29379,5.0
3.285,4.23004,13.14974,53.48476,4.0
3.285,3.70942,14.98969,61.8667,5.0
7.15,3.48165,15.8077,59.62154,6.0
5.217,3.44911,18.98264,55.38068,5.0
4.251,2.47295,18.5002,51.43917,4.0
4.251,1.69202,13.39544,54.93164,3.0
4.251,1.78963,12.41241,36.87056,8.0
5.217,1.5944,18.38893,24.39743,6.0
4.251,1.56186,11.3033,28.6383,8.0
2.319,0.87855,5.68427,32.82927,4.0
1.353,1.47478,9.40799,24.61363,3.0
1.353,0.82414,8.5302,20.15657,2.0
2.319,1.56153,5.21156,24.14797,1.0
0.386,0.7157,3.85164,24.29765,1.0
1.353,0.87836,4.80041,29.2869,2.0
4.251,1.59406,8.44367,42.90755,7.0
3.285,3.12306,12.8195,56.12906,4.0
7.15,4.19661,10.80875,58.47401,2.0
8.116,3.77369,9.47759,62.61509,3.0
10.048,3.77369,9.47759,64.31143,3.0
8.116,3.90382,11.20558,61.31788,2.0
6.184,3.70863,9.88993,62.66498,3.0
11.015,2.70014,7.32074,68.5523,3.0
7.15,3.51344,9.51198,71.64563,3.0
3.285,3.12306,8.80818,69.50025,5.0
5.217,3.31825,11.73879,70.59789,6.0
4.251,3.41584,12.94361,72.34413,4.0
6.184,2.63508,11.27554,73.1923,8.0
5.217,1.56153,8.85822,75.08821,5.0
1.353,1.30127,9.88241,71.44606,6.0
4.251,1.20368,16.12717,62.06627,7.0
5.217,1.88685,24.56095,48.99444,4.0
5.217,1.4314,18.69532,54.28304,6.0
7.15,1.26874,14.88132,57.42627,9.0
10.048,0.82396,17.00842,51.68863,14.0
5.217,0.56377,11.22415,60.60276,9.0
1.353,2.08159,19.8912,52.68648,6.0
3.285,0.84565,16.05464,49.69293,7.0
8.116,1.36605,21.09257,45.35228,5.0
5.217,1.5612,16.62487,55.231,1.0
2.319,1.5612,16.57276,56.22885,1.0
5.217,2.21169,13.90796,59.2224,1.0
4.251,2.04907,10.04094,68.95144,3.0
3.285,3.12239,10.53155,64.86025,5.0
0.386,3.15492,10.74221,62.26584,5.0
7.15,2.66704,11.7508,66.40692,3.0
8.116,2.76462,12.64331,67.25509,0.0
4.251,2.66704,11.64659,69.74972,1.0
5.217,2.63452,8.36168,72.69337,5.0
5.217,2.76462,10.61117,70.4981,3.0
13.913,2.66704,9.77077,73.59144,2.0
16.812,2.08159,10.56424,71.09681,5.0
7.15,1.33352,9.3665,68.65208,5.0
11.015,1.23595,9.30769,67.70412,6.0
10.048,1.23595,10.50612,68.45251,11.0
12.947,0.9107,10.6922,65.10971,11.0
12.947,1.1709,12.53379,60.66928,11.0
16.812,0.58545,16.4536,55.72992,9.0
10.048,0.82379,12.98215,57.47616,17.0
14.879,0.9105,11.66787,53.21867,7.0
14.879,0.78043,15.9498,48.19616,6.0
11.981,0.84547,12.46249,51.13981,7.0
17.778,1.52834,13.34374,47.64734,8.0
8.116,1.82101,9.66376,50.591,6.0
5.217,1.49583,4.42951,63.06412,5.0
9.082,1.69093,5.12057,66.65638,5.0
7.15,1.52834,4.69235,69.25079,7.0
5.217,2.50388,5.17698,67.30498,5.0
5.217,2.1787,6.61369,66.60649,6.0
9.082,2.34129,7.19826,66.45681,6.0
6.184,3.08921,9.17848,65.95789,3.0
3.285,2.63396,8.93842,64.76047,6.0
2.319,2.76403,9.67709,64.86025,4.0
3.285,1.43079,8.07317,74.04047,2.0
3.285,2.30878,8.65527,71.1966,4.0
6.184,2.50388,9.5548,69.60004,6.0
9.082,1.65842,7.93262,68.65208,7.0
11.981,1.30072,4.93713,71.24649,6.0
11.015,1.07309,7.21448,68.05337,10.0
11.015,0.97554,5.43574,67.90369,7.0
6.184,0.7154,3.59359,67.40477,4.0
1.353,0.97554,2.30873,66.35703,5.0
7.15,0.65022,1.78316,63.26369,8.0
2.319,0.56352,1.70758,60.00405,6.0
4.251,0.71524,1.77034,56.72777,4.0
2.319,0.26009,2.15546,54.08347,4.0
7.15,1.20291,3.36835,53.73422,6.0
11.015,2.11322,6.24703,52.93594,7.0
8.116,4.64908,9.5524,51.98799,9.0
11.981,5.46185,12.26788,51.08992,7.0
7.15,5.46185,10.75617,58.17466,6.0
9.082,3.70626,8.23527,64.91014,11.0
15.846,2.82846,6.92269,71.39617,8.0
9.082,3.2511,9.45444,71.64563,3.0
16.812,3.08855,9.23454,71.14671,4.0
5.217,4.64908,12.26305,70.24864,4.0
12.947,3.64123,15.11158,65.80821,6.0
11.015,3.31612,10.44942,69.40047,8.0
7.15,3.57621,12.91765,68.90154,6.0
8.116,2.79595,10.77787,71.64563,6.0
9.082,1.49551,7.55907,73.34198,8.0
10.048,0.81278,6.78144,71.14671,8.0
12.947,1.04035,6.69313,69.94929,5.0
6.184,0.8778,10.38281,63.96219,8.0
9.082,0.71524,6.87886,64.76047,6.0
11.015,0.71524,4.27247,66.05767,4.0
31.305,0.43339,2.74188,69.18427,7.0
7.15,0.82344,2.97803,69.91602,6.0
8.116,0.84511,2.45818,68.60219,5.0
8.116,0.52007,2.59159,65.90799,8.0
7.15,0.42255,5.71301,60.91874,6.0
5.217,1.26766,11.19523,53.78412,3.0
1.353,2.76285,17.14055,47.94669,4.0
1.353,6.01325,22.63654,48.84476,3.0
11.015,4.71309,17.33068,60.66928,3.0
15.846,6.72834,15.07489,62.81466,9.0
12.947,3.86799,11.27494,69.64993,6.0
9.082,4.06301,10.2981,69.74972,4.0
8.116,3.12039,8.51083,67.65423,4.0
4.251,3.1529,11.38076,64.91014,4.0
5.217,4.22553,14.53283,62.31573,6.0
10.048,3.51044,12.34455,64.41122,7.0
10.048,3.93299,14.8771,67.10541,7.0
8.116,3.70546,16.0602,67.05552,6.0
10.048,2.08026,13.49469,68.5024,4.0
11.015,1.91774,18.95775,58.97294,6.0
11.981,1.30016,14.27371,64.91014,6.0
11.981,1.36517,12.5056,63.91229,7.0
12.947,1.20265,8.94867,69.35058,6.0
10.048,0.84511,6.21216,65.50885,8.0
11.015,0.86659,8.68397,59.67143,7.0
9.082,0.95325,4.03146,62.93107,6.0
13.913,0.58495,7.60348,62.41552,5.0
11.981,0.48746,3.73744,71.94499,3.0
12.947,1.07241,8.88989,61.51745,7.0
16.812,2.40479,14.51292,57.97509,6.0
17.778,3.50969,13.8096,63.31358,5.0
18.744,3.54219,15.06351,64.511,8.0
12.947,5.687,19.28439,59.82111,5.0
11.015,4.45211,11.63449,68.75187,4.0
9.082,4.5496,13.72743,66.5067,6.0
12.947,4.15963,11.1964,68.5523,6.0
7.15,3.80216,10.33647,70.24864,8.0
15.846,3.50969,9.48118,72.59359,6.0
11.015,3.86716,12.73999,68.30283,6.0
3.285,3.3797,15.31265,64.96004,7.0
7.15,4.5496,19.56819,62.96434,8.0
7.15,3.63968,17.78225,66.65638,8.0
12.947,1.88483,13.01559,69.55015,6.0
14.879,1.39738,15.48395,61.36778,4.0
11.015,0.87742,18.15858,54.98154,7.0
11.015,1.1374,14.78743,61.76692,11.0
7.15,1.00741,10.76263,60.36993,7.0
3.285,0.61745,7.1886,62.46541,4.0
6.184,0.38988,7.95651,53.41824,4.0
3.285,1.46206,17.47488,44.05508,5.0
4.251,2.43676,27.09054,35.62325,6.0
3.285,3.41147,24.97008,38.46712,6.0
7.15,3.86633,30.16677,34.37593,4.0
7.15,5.2959,31.6782,30.68389,4.0
9.082,7.11535,27.42792,34.37593,7.0
9.082,5.26341,19.88758,46.25035,5.0
8.116,3.41147,12.08644,58.27444,6.0
13.913,3.47645,14.28187,60.17036,6.0
11.981,3.86633,13.42325,60.66928,5.0
6.184,4.02878,18.59886,55.77982,6.0
5.217,4.06127,14.74132,55.38068,3.0
5.217,3.21653,9.98596,57.42627,-1.0
3.285,2.59922,11.34978,55.68003,2.0
0.386,2.69669,12.45218,54.28304,5.0
-0.58,3.86633,16.60504,58.72347,3.0
2.319,2.11186,10.84519,57.42627,3.0
4.251,1.16965,8.22138,59.62154,6.0
4.251,1.72198,11.70381,54.83186,4.0
4.251,1.07218,8.84028,53.93379,5.0
4.251,1.07218,8.6838,53.2353,5.0
2.319,0.55233,4.78644,51.13981,6.0
4.251,0.47642,5.87788,45.83458,6.0
10.048,0.73629,7.00978,43.17364,8.0
6.184,0.45477,6.45019,45.45207,7.0
5.217,3.15087,22.50655,34.42583,6.0
6.184,1.33181,9.33128,48.64519,4.0
8.116,2.24134,9.97137,48.94454,6.0
11.015,3.93047,15.2593,44.40433,4.0
19.71,4.80752,17.61868,47.54755,4.0
10.048,5.91195,15.4557,59.80448,5.0
7.15,4.87249,9.7977,70.39832,5.0
11.981,3.96296,9.73149,71.14671,6.0
11.015,3.08591,8.67639,70.34843,9.0
10.048,2.43624,7.69002,73.59144,6.0
7.15,2.82604,10.69216,72.5437,6.0
8.116,2.72859,8.91124,72.89294,6.0
6.184,4.15786,13.76288,68.70197,7.0
6.184,2.82604,11.05736,70.34843,4.0
10.048,1.98148,12.03931,67.30498,8.0
7.15,1.49423,9.44745,67.90369,5.0
7.15,1.26685,12.09164,61.76692,7.0
7.15,2.37128,27.9278,42.80777,8.0
5.217,2.17638,26.19195,37.46927,6.0
6.184,1.3643,19.66359,43.30669,6.0
3.285,1.08311,19.68498,41.31099,16.0
11.015,0.90981,19.11634,36.85393,4.0
5.217,0.71486,13.24448,39.56475,4.0
